orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired
orf19.6002	Chr3	RPL8B/RPL81	1	14542.8984145266	34636.7505566428	18782.9570150426	22207.0667947830	1.18229876036016	0.214052758377386	0.346415596238694
orf19.6350	Chr1		1	327.943191865606	602.396770912789	119.764359794761	185.210767582151	1.54645979738500	0.278798618699025	0.382900884790845
orf19.1655	Chr3	PMP3/PXP2/POX1	1	7974.38140056153	15004.1735149632	10898.0742910150	11539.1652054152	1.05882607305483	0.951630703444173	0.817635524058783
orf19.6918	Chr7		1	649.737198876945	1132.38616355273	605.293283299756	611.935813709113	1.01097104839011	0.791378989156262	0.250364273626239
orf19.3780	Chr4		1	257.593980253463	369.645767956103	51.7937889971183	37.954250467099	1	0.82225811406662	0.536950832923105
orf19.4163	Chr4		1	529.086961327029	670.516199221577	343.563091851300	187.127906809596	0.544668246525703	0.717513363627487	0.381318416095452
orf19.3781	Chr4		1	409.431823923203	512.85846362533	246.149762108958	129.294781799772	0.526266622886073	0.615822084079804	0.0934294993308323
orf19.5095	Chr1	OSH1	1	1073.77048597954	1692.07448089985	1037.93395625355	819.69105099643	0.789733340987441	0.717623499156819	0.146591197595843
orf19.1536	Chr2	196623..197660)	1	3731.47808264029	6556.96886998471	4441.30305924267	3928.99315542905	0.88464874002519	0.449171924499782	0.256229879380695
orf19.5268	Chr1	NUT2	1	252.189994631805	402.984353599972	41.4595453386348	42.9130394435318	1	0.586343036711475	0.405254285722267
orf19.187	Chr2		1	974.468169761273	1378.09256969019	974.35894399033	662.985150062241	0.680315779095098	0.999093519012816	0.996803380873547
orf19.3295	Chr1		1	476.913272072755	607.277401279117	291.158267455159	182.938655789749	0.628313450923811	0.597751313764473	0.525174546472664
orf19.2444	Chr1	CHS7	1	1121.66055787896	3075.63711607422	1109.95911754303	1693.65406411056	1.52587067157895	0.0242896512951316	0.00484345310614468
orf19.4993	Chr1	SEC18	1	1626.45402298851	3478.28576248313	1677.30896290193	1870.68825329073	1.11529139512510	0.758192569964464	0.315986399701418
orf19.5662	Chr4	PEP7	1	415.223006676727	885.923569423116	235.720716089363	337.115646769975	1.43014857736209	0.252143532992105	0.0285737268052702
orf19.3674	Chr1	GAL102	1	1258.66966044643	2487.00230766838	1570.48943189686	1827.57334007073	1.16369668139910	0.879400992671529	0.265172481114704
orf19.5464	Chr3		1	200.172104110852	222.262820512821	0	0	1	NA	NA
orf19.1985	ChrR		1	1599.43637110016	1923.20940170940	1768.88557144796	990.63130853442	0.560031312666266	0.0916488974037743	0.120181958260450
orf19.1317	Chr4	OSH3	1	577.946079278656	1015.50485545014	423.201271582023	436.502787027046	1.03143070765194	0.780440752755603	0.444530951711387
orf19.3068	NA	PAK4	1	280.312299315929	332.679208472687	72.2432128835884	12.4174363708985	1	0.392201493158154	0.287511713942894
orf19.7557	ChrR	FGR46	1	188.373109497883	262.641215106732	0.72368466434793	1.05862114402005	1	0.875376317516138	0.88858144248521
orf19.4424	Chr1	PHO3	1	277.421213566631	380.236263736264	73.5266221988663	54.7968278004623	1	0.864517101464637	0.202885094536085
orf19.4569	Chr4		1	432.06399204244	739.142835542345	252.542961710548	254.203040551180	1.00657345122346	0.928646276205042	0.614062213212054
orf19.2198	Chr2		1	446.488657746026	669.253036437247	268.073441269272	231.715272057196	0.864372356172517	0.269587325378699	0.339439665905047
orf19.5987	Chr3		1	901.633502273589	2060.11163463477	831.383938380594	1055.04235374669	1.26901940853194	0.346539984376018	0.0562131643929136
orf19.1508	Chr2		1	271.797619047619	398.070970695971	51.4387526591551	45.0009904815178	1	0.829205254864802	0.710903409546592
orf19.2500	Chr3		1	586.122221169635	1104.85537160208	447.095686431131	480.953548633663	1.07572844746680	0.761763329914906	0.378297827075716
